,image_name,citizen_label,official_label
292,32904_s.jpg,4.0,8.0
293,26810_n.jpg,4.0,8.0
294,38697_e.jpg,4.0,4.0
295,448_n.jpg,9.0,9.0
296,82_w.jpg,5.0,5.0
297,22787_e.jpg,4.0,1.0
298,439_e.jpg,4.0,8.0
299,367_w.jpg,9.0,9.0
300,27270_e.jpg,0.0,0.0
301,2045_w.jpg,9.0,9.0
302,37774_w.jpg,0.0,0.0
303,25801_e.jpg,4.0,4.0
304,23328_n.jpg,0.0,0.0
305,24418_s.jpg,4.0,4.0
306,22739_n.jpg,9.0,9.0
307,25133_w.jpg,4.0,4.0
308,33651_w.jpg,9.0,9.0
309,31221_n.jpg,1.0,9.0
310,1073_w.jpg,8.0,8.0
311,28342_w.jpg,0.0,0.0
312,35088_s.jpg,9.0,9.0
313,27755_s.jpg,4.0,4.0
314,629_n.jpg,9.0,9.0
315,22447_s.jpg,1.0,9.0
316,36309_s.jpg,0.0,9.0
317,26067_n.jpg,7.0,7.0
318,32331_n.jpg,9.0,9.0
319,1063_w.jpg,4.0,4.0
320,28103_n.jpg,4.0,4.0
321,29821_n.jpg,1.0,2.0
322,26906_s.jpg,4.0,5.0
323,22014_s.jpg,5.0,3.0
324,22691_s.jpg,7.0,7.0
325,1196_e.jpg,4.0,4.0
326,38212_w.jpg,9.0,9.0
327,29042_n.jpg,9.0,5.0
328,33484_e.jpg,9.0,9.0
329,32777_s.jpg,9.0,9.0
330,33951_e.jpg,9.0,9.0
331,32579_e.jpg,9.0,9.0
332,30730_n.jpg,9.0,9.0
333,28073_n.jpg,4.0,4.0
334,778_s.jpg,8.0,8.0
335,1455_n.jpg,4.0,9.0
336,1901_e.jpg,8.0,9.0
337,32852_s.jpg,9.0,9.0
338,1473_e.jpg,9.0,9.0
339,25224_s.jpg,4.0,9.0
340,35071_e.jpg,3.0,1.0
341,32877_w.jpg,9.0,9.0
342,27449_e.jpg,8.0,8.0
343,27197_e.jpg,0.0,8.0
344,28562_s.jpg,0.0,0.0
345,1725_n.jpg,4.0,8.0
346,24205_w.jpg,9.0,9.0
347,26095_w.jpg,3.0,3.0
348,30930_w.jpg,8.0,8.0
349,25782_e.jpg,9.0,9.0
350,29187_n.jpg,4.0,3.0
351,35172_w.jpg,0.0,0.0
352,36756_s.jpg,4.0,7.0
353,26874_s.jpg,1.0,2.0
354,37093_e.jpg,0.0,0.0
355,25716_e.jpg,8.0,8.0
356,33502_e.jpg,4.0,9.0
357,28196_w.jpg,8.0,4.0
358,888_w.jpg,9.0,9.0
359,34631_n.jpg,0.0,9.0
360,279_n.jpg,9.0,9.0
361,37030_w.jpg,5.0,9.0
362,34750_w.jpg,9.0,9.0
363,23160_s.jpg,9.0,9.0
364,31091_w.jpg,9.0,9.0
365,24326_s.jpg,4.0,4.0
366,1950_n.jpg,7.0,2.0
367,1900_n.jpg,4.0,4.0
368,34699_w.jpg,4.0,9.0
369,23291_n.jpg,9.0,9.0
370,30948_n.jpg,8.0,8.0
371,30586_w.jpg,3.0,4.0
372,30471_w.jpg,5.0,5.0
373,22527_w.jpg,7.0,7.0
374,35083_w.jpg,9.0,9.0
375,36762_e.jpg,9.0,9.0
376,32267_w.jpg,0.0,0.0
377,27827_n.jpg,1.0,1.0
378,32955_n.jpg,4.0,9.0
379,32902_s.jpg,9.0,9.0
380,26214_w.jpg,5.0,2.0
381,1467_w.jpg,9.0,9.0
382,34224_s.jpg,7.0,6.0
383,34523_w.jpg,0.0,9.0
384,23320_w.jpg,0.0,0.0
385,1420_w.jpg,5.0,5.0
386,36678_s.jpg,2.0,2.0
387,30007_n.jpg,4.0,9.0
388,37244_e.jpg,5.0,3.0
389,446_s.jpg,4.0,8.0
390,1730_e.jpg,4.0,8.0
391,26910_w.jpg,4.0,5.0
392,22538_e.jpg,4.0,8.0
393,28756_n.jpg,9.0,9.0
394,29151_n.jpg,8.0,9.0
395,22619_n.jpg,9.0,9.0
396,35286_e.jpg,8.0,8.0
397,2160_w.jpg,2.0,2.0
398,869_w.jpg,9.0,9.0
399,28900_n.jpg,9.0,9.0
400,1341_w.jpg,1.0,1.0
401,22817_n.jpg,4.0,8.0
402,31987_w.jpg,1.0,1.0
403,35085_e.jpg,9.0,9.0
404,31149_w.jpg,4.0,1.0
405,22405_e.jpg,0.0,2.0
406,25680_w.jpg,9.0,9.0
407,34676_w.jpg,4.0,2.0
408,22708_n.jpg,0.0,0.0
409,37570_n.jpg,0.0,9.0
410,27770_n.jpg,0.0,1.0
411,951_s.jpg,4.0,8.0
412,25689_n.jpg,9.0,9.0
413,498_n.jpg,4.0,9.0
414,23677_s.jpg,9.0,9.0
415,31760_n.jpg,4.0,8.0
416,24421_w.jpg,4.0,4.0
417,38122_e.jpg,9.0,9.0
418,27027_n.jpg,9.0,9.0
419,496_n.jpg,4.0,9.0
420,23104_w.jpg,1.0,1.0
421,31234_s.jpg,8.0,8.0
422,38507_w.jpg,1.0,2.0
423,462_w.jpg,0.0,2.0
424,29369_s.jpg,0.0,0.0
425,34170_e.jpg,9.0,9.0
426,22396_s.jpg,0.0,2.0
427,29662_n.jpg,4.0,8.0
428,35418_s.jpg,1.0,2.0
429,38005_s.jpg,0.0,0.0
430,27829_e.jpg,0.0,2.0
431,30186_e.jpg,4.0,4.0
432,26769_w.jpg,9.0,9.0
433,32778_s.jpg,9.0,8.0
434,449_w.jpg,9.0,9.0
435,34074_n.jpg,9.0,9.0
436,31295_s.jpg,4.0,9.0
437,24119_n.jpg,0.0,7.0
438,27628_w.jpg,4.0,4.0
439,27815_n.jpg,4.0,4.0
440,35072_w.jpg,3.0,2.0
441,397_n.jpg,9.0,9.0
442,22039_e.jpg,4.0,8.0
443,23339_s.jpg,0.0,0.0
444,533_e.jpg,7.0,6.0
445,36452_e.jpg,9.0,9.0
446,34648_w.jpg,9.0,9.0
447,29376_e.jpg,0.0,1.0
448,35864_w.jpg,4.0,8.0
449,34845_e.jpg,8.0,8.0
450,28570_s.jpg,0.0,0.0
451,36387_n.jpg,1.0,9.0
452,30699_s.jpg,9.0,9.0
453,28862_n.jpg,9.0,9.0
454,943_n.jpg,5.0,7.0
455,32412_n.jpg,1.0,9.0
456,28747_e.jpg,0.0,2.0
457,37891_s.jpg,5.0,4.0
458,22531_e.jpg,4.0,2.0
459,24380_e.jpg,9.0,4.0
460,27765_w.jpg,4.0,4.0
461,31893_e.jpg,5.0,2.0
462,31075_n.jpg,9.0,9.0
463,26810_w.jpg,4.0,8.0
464,833_s.jpg,9.0,9.0
465,22509_s.jpg,2.0,9.0
466,25681_s.jpg,8.0,8.0
467,27480_e.jpg,4.0,4.0
468,34397_w.jpg,9.0,9.0
469,23353_w.jpg,0.0,0.0
470,32240_e.jpg,7.0,7.0
471,28165_w.jpg,8.0,9.0
472,516_s.jpg,5.0,9.0
473,27448_n.jpg,4.0,4.0
474,31176_s.jpg,9.0,9.0
475,22601_e.jpg,9.0,9.0
476,27517_s.jpg,9.0,9.0
477,30718_n.jpg,9.0,9.0
478,2239_n.jpg,9.0,9.0
479,37101_s.jpg,0.0,9.0
480,2315_s.jpg,9.0,9.0
481,1316_w.jpg,9.0,9.0
482,35052_s.jpg,9.0,9.0
483,37649_n.jpg,9.0,9.0
484,30020_s.jpg,7.0,7.0
485,23237_e.jpg,0.0,0.0
486,2166_n.jpg,7.0,7.0
487,25986_e.jpg,4.0,4.0
488,22439_w.jpg,4.0,8.0
489,27892_e.jpg,4.0,4.0
490,36899_s.jpg,7.0,7.0
491,27983_e.jpg,4.0,8.0
492,1529_w.jpg,7.0,7.0
493,27454_n.jpg,8.0,4.0
494,22525_w.jpg,7.0,6.0
495,22703_w.jpg,0.0,2.0
496,29195_w.jpg,9.0,9.0
497,32902_n.jpg,9.0,9.0
498,35627_s.jpg,3.0,3.0
499,28669_e.jpg,5.0,5.0
500,34875_s.jpg,9.0,9.0
501,35075_w.jpg,4.0,2.0
502,28579_s.jpg,0.0,0.0
503,33948_e.jpg,9.0,9.0
504,31306_s.jpg,4.0,9.0
505,1400_w.jpg,8.0,8.0
506,25627_e.jpg,9.0,9.0
507,1602_n.jpg,1.0,5.0
508,817_s.jpg,4.0,8.0
509,27070_s.jpg,0.0,6.0
510,38145_n.jpg,9.0,9.0
511,32811_s.jpg,9.0,9.0
512,22307_s.jpg,2.0,7.0
513,23345_n.jpg,0.0,2.0
514,32081_s.jpg,4.0,9.0
515,22384_s.jpg,9.0,9.0
516,125_w.jpg,9.0,9.0
517,31224_s.jpg,1.0,2.0
518,33981_n.jpg,9.0,9.0
519,31488_w.jpg,1.0,9.0
520,36669_s.jpg,0.0,0.0
521,22657_w.jpg,3.0,3.0
522,904_w.jpg,9.0,9.0
523,26844_e.jpg,9.0,9.0
524,23624_s.jpg,5.0,0.0
525,22462_e.jpg,0.0,0.0
526,58_n.jpg,9.0,9.0
527,31090_e.jpg,9.0,9.0
528,296_w.jpg,9.0,9.0
529,29386_n.jpg,4.0,8.0
530,30861_s.jpg,9.0,9.0
531,24371_w.jpg,9.0,9.0
532,24194_w.jpg,4.0,1.0
533,26099_n.jpg,7.0,7.0
534,2250_w.jpg,7.0,7.0
535,32690_e.jpg,5.0,1.0
536,33958_s.jpg,0.0,0.0
537,34879_s.jpg,0.0,0.0
538,1545_w.jpg,0.0,10.0
539,27213_n.jpg,0.0,0.0
540,22325_n.jpg,2.0,2.0
541,22530_w.jpg,9.0,9.0
542,22795_n.jpg,4.0,8.0
543,33638_s.jpg,4.0,8.0
544,22248_e.jpg,9.0,9.0
545,32706_n.jpg,9.0,9.0
546,380_n.jpg,0.0,1.0
547,31127_e.jpg,5.0,5.0
548,36672_w.jpg,9.0,9.0
549,26012_s.jpg,0.0,2.0
550,2053_s.jpg,7.0,7.0
551,30922_s.jpg,4.0,8.0
552,35319_w.jpg,4.0,9.0
553,2108_s.jpg,9.0,9.0
554,35956_w.jpg,3.0,0.0
555,26118_e.jpg,4.0,4.0
556,31261_s.jpg,5.0,0.0
557,33981_w.jpg,9.0,9.0
558,28026_e.jpg,8.0,8.0
559,28091_w.jpg,8.0,8.0
560,31528_e.jpg,4.0,1.0
561,1249_s.jpg,4.0,4.0
562,1502_e.jpg,9.0,9.0
563,22247_w.jpg,0.0,1.0
564,2041_w.jpg,9.0,9.0
565,36279_s.jpg,0.0,0.0
566,30158_s.jpg,9.0,9.0
567,30715_s.jpg,9.0,9.0
568,31321_s.jpg,2.0,2.0
569,24453_w.jpg,0.0,4.0
570,30522_w.jpg,4.0,5.0
571,2092_e.jpg,4.0,9.0
572,31779_n.jpg,9.0,9.0
573,32356_s.jpg,9.0,2.0
574,34748_n.jpg,8.0,8.0
575,23338_s.jpg,4.0,8.0
576,27984_s.jpg,4.0,4.0
577,22337_s.jpg,0.0,1.0
578,30715_e.jpg,9.0,9.0
579,27564_w.jpg,4.0,4.0
580,24416_w.jpg,4.0,4.0
581,34520_n.jpg,9.0,9.0
582,35869_s.jpg,2.0,9.0
583,917_w.jpg,9.0,9.0
584,37183_s.jpg,4.0,9.0
585,34589_s.jpg,4.0,8.0
586,37767_e.jpg,9.0,9.0
587,36191_w.jpg,4.0,8.0
588,30592_w.jpg,3.0,4.0
589,37953_e.jpg,5.0,8.0
590,689_w.jpg,0.0,8.0
591,27456_n.jpg,8.0,8.0
592,1547_s.jpg,0.0,9.0
593,37124_e.jpg,4.0,2.0
594,2078_e.jpg,4.0,8.0
595,23198_s.jpg,0.0,2.0
596,37330_e.jpg,1.0,9.0
597,33448_n.jpg,8.0,5.0
598,22587_w.jpg,4.0,4.0
599,1202_e.jpg,8.0,8.0
600,1690_n.jpg,4.0,4.0
601,34662_n.jpg,9.0,9.0
602,28715_e.jpg,0.0,1.0
603,1098_w.jpg,4.0,4.0
604,1053_e.jpg,1.0,2.0
605,26177_s.jpg,4.0,4.0
606,31938_s.jpg,4.0,4.0
607,1163_e.jpg,9.0,9.0
608,35188_e.jpg,5.0,5.0
609,32750_s.jpg,9.0,9.0
610,29812_w.jpg,9.0,9.0
611,32125_w.jpg,4.0,9.0
612,28924_s.jpg,9.0,9.0
613,28675_w.jpg,5.0,5.0
614,37758_w.jpg,9.0,9.0
615,170_s.jpg,4.0,2.0
616,23241_w.jpg,0.0,2.0
617,33944_s.jpg,9.0,9.0
618,2317_e.jpg,4.0,9.0
619,37872_w.jpg,3.0,9.0
620,34786_n.jpg,4.0,4.0
621,27560_w.jpg,7.0,6.0
622,2132_n.jpg,9.0,9.0
623,36032_w.jpg,1.0,4.0
624,29809_e.jpg,9.0,9.0
625,34074_e.jpg,9.0,9.0
626,28107_n.jpg,0.0,2.0
627,33639_n.jpg,4.0,8.0
628,31848_n.jpg,4.0,8.0
629,33269_n.jpg,9.0,9.0
630,36665_s.jpg,5.0,5.0
631,22508_s.jpg,4.0,1.0
632,268_e.jpg,4.0,8.0
633,34941_s.jpg,4.0,0.0
634,28865_w.jpg,9.0,9.0
635,24114_n.jpg,4.0,9.0
636,25396_n.jpg,0.0,8.0
637,28695_n.jpg,4.0,4.0
638,27920_s.jpg,0.0,0.0
639,37950_e.jpg,4.0,8.0
640,33953_w.jpg,9.0,9.0
641,1695_w.jpg,5.0,5.0
642,26003_s.jpg,7.0,7.0
643,23431_w.jpg,9.0,8.0
644,37593_s.jpg,9.0,8.0
645,38566_s.jpg,9.0,9.0
646,28829_s.jpg,9.0,2.0
647,37798_n.jpg,5.0,5.0
648,32251_s.jpg,0.0,0.0
649,188_s.jpg,9.0,9.0
650,165_s.jpg,1.0,9.0
651,38051_e.jpg,9.0,8.0
652,32144_n.jpg,9.0,9.0
653,37763_w.jpg,8.0,5.0
654,22660_n.jpg,5.0,8.0
655,22628_w.jpg,4.0,6.0
656,29120_s.jpg,8.0,8.0
657,26967_e.jpg,5.0,5.0
658,36057_w.jpg,4.0,9.0
659,35083_e.jpg,9.0,9.0
660,1599_s.jpg,9.0,5.0
661,36848_n.jpg,4.0,9.0
662,27981_s.jpg,8.0,8.0
663,28029_n.jpg,8.0,8.0
664,2047_e.jpg,7.0,7.0
665,30451_n.jpg,0.0,0.0
666,28573_s.jpg,0.0,0.0
667,36763_n.jpg,9.0,9.0
668,30208_s.jpg,5.0,5.0
669,26071_e.jpg,4.0,4.0
670,27160_e.jpg,4.0,9.0
671,33238_s.jpg,9.0,9.0
672,2217_w.jpg,9.0,9.0
673,26898_s.jpg,0.0,0.0
674,28679_e.jpg,5.0,5.0
675,1815_e.jpg,9.0,9.0
676,31304_w.jpg,8.0,8.0
677,27273_e.jpg,0.0,0.0
678,34120_n.jpg,9.0,9.0
679,33642_s.jpg,1.0,9.0
680,31792_w.jpg,9.0,9.0
681,31116_s.jpg,7.0,6.0
682,2094_s.jpg,4.0,8.0
683,38509_n.jpg,4.0,2.0
684,199_e.jpg,0.0,0.0
685,2150_e.jpg,9.0,9.0
686,34446_n.jpg,4.0,8.0
687,34515_s.jpg,5.0,1.0
688,30887_s.jpg,4.0,5.0
689,601_n.jpg,5.0,2.0
690,31527_e.jpg,5.0,8.0
691,28033_n.jpg,8.0,8.0
692,2232_e.jpg,9.0,9.0
693,26176_w.jpg,3.0,3.0
694,1608_e.jpg,4.0,8.0
695,30764_s.jpg,8.0,4.0
696,28674_s.jpg,5.0,5.0
697,36135_s.jpg,9.0,9.0
698,28225_s.jpg,4.0,4.0
699,37653_s.jpg,9.0,9.0
700,37699_w.jpg,9.0,9.0
701,990_s.jpg,5.0,8.0
702,33682_e.jpg,9.0,9.0
703,32802_s.jpg,9.0,9.0
704,29184_n.jpg,5.0,1.0
705,22309_e.jpg,4.0,4.0
706,2103_n.jpg,9.0,9.0
707,38473_n.jpg,5.0,7.0
708,22648_n.jpg,8.0,9.0
709,36258_w.jpg,8.0,8.0
710,38148_s.jpg,4.0,4.0
711,22632_s.jpg,4.0,1.0
712,23180_e.jpg,0.0,0.0
713,22278_e.jpg,9.0,9.0
714,30733_s.jpg,1.0,9.0
715,28286_n.jpg,0.0,2.0
716,33383_n.jpg,0.0,0.0
717,34838_w.jpg,8.0,9.0
718,35737_n.jpg,4.0,1.0
719,30882_s.jpg,9.0,9.0
720,33529_n.jpg,4.0,9.0
721,11_e.jpg,9.0,9.0
722,2111_n.jpg,9.0,9.0
723,926_w.jpg,8.0,8.0
724,38697_n.jpg,4.0,8.0
725,30214_w.jpg,9.0,9.0
726,37030_e.jpg,9.0,9.0
727,2216_w.jpg,9.0,9.0
728,27966_e.jpg,0.0,4.0
729,33237_s.jpg,9.0,9.0
730,36130_e.jpg,4.0,8.0
731,34597_e.jpg,4.0,9.0
732,23192_e.jpg,9.0,9.0
733,1701_s.jpg,5.0,5.0
734,2116_e.jpg,9.0,9.0
735,187_s.jpg,7.0,7.0
736,32411_e.jpg,3.0,2.0
737,22518_n.jpg,2.0,9.0
